time,temperature,precipitation,humidity,windspeed_10m,is_day,shortwave,year,month,day,id
"2020-02-14 20:00:00",16.3,0.0,61,8.2,0,0.0,2020,2,14,
"2020-02-14 21:00:00",15.2,0.0,62,5.6,0,0.0,2020,2,14,
"2020-02-14 22:00:00",13.0,0.0,72,8.7,0,0.0,2020,2,14,
"2020-02-14 23:00:00",13.8,0.0,68,5.0,0,0.0,2020,2,14,
"2020-02-15 00:00:00",12.7,0.0,73,4.4,0,0.0,2020,2,15,
"2020-02-15 01:00:00",11.5,0.0,78,5.8,0,0.0,2020,2,15,
"2020-02-15 02:00:00",10.8,0.0,81,3.2,0,0.0,2020,2,15,
"2020-02-15 03:00:00",10.3,0.0,84,2.4,0,0.0,2020,2,15,
"2020-02-15 04:00:00",10.1,0.0,84,3.1,0,0.0,2020,2,15,
"2020-02-15 05:00:00",9.6,0.0,86,1.1,0,0.0,2020,2,15,
"2020-02-15 06:00:00",8.8,0.0,94,4.8,0,0.0,2020,2,15,
"2020-02-15 07:00:00",8.3,0.0,95,3.5,0,0.0,2020,2,15,
"2020-02-15 08:00:00",9.3,0.0,90,1.8,1,66.0,2020,2,15,
"2020-02-15 09:00:00",12.2,0.0,75,4.2,1,296.0,2020,2,15,
"2020-02-15 10:00:00",14.8,0.0,63,6.8,1,540.0,2020,2,15,
"2020-02-15 11:00:00",17.3,0.0,52,7.2,1,736.0,2020,2,15,
"2020-02-15 12:00:00",20.0,0.0,43,6.5,1,858.0,2020,2,15,
"2020-02-15 13:00:00",22.1,0.0,37,8.3,1,941.0,2020,2,15,
"2020-02-15 14:00:00",23.3,0.0,34,9.1,1,918.0,2020,2,15,
"2020-02-15 15:00:00",23.7,0.0,32,7.4,1,798.0,2020,2,15,
"2020-02-15 16:00:00",23.9,0.0,28,8.5,1,576.0,2020,2,15,
"2020-02-15 17:00:00",23.8,0.0,25,7.6,1,400.0,2020,2,15,
"2020-02-15 18:00:00",22.0,0.0,36,8.3,1,152.0,2020,2,15,
"2020-02-15 19:00:00",18.5,0.0,50,5.8,0,17.0,2020,2,15,
"2020-02-15 20:00:00",17.3,0.0,55,5.4,0,0.0,2020,2,15,
"2020-02-15 21:00:00",17.0,0.0,56,3.3,0,0.0,2020,2,15,
"2020-02-15 22:00:00",16.5,0.0,56,8.7,0,0.0,2020,2,15,
"2020-02-15 23:00:00",15.0,0.0,58,8.4,0,0.0,2020,2,15,
"2020-02-16 00:00:00",13.7,0.0,59,8.3,0,0.0,2020,2,16,
"2020-02-16 01:00:00",12.3,0.0,65,6.7,0,0.0,2020,2,16,
"2020-02-16 02:00:00",11.1,0.0,71,5.0,0,0.0,2020,2,16,
"2020-02-16 03:00:00",10.1,0.0,74,6.6,0,0.0,2020,2,16,
"2020-02-16 04:00:00",13.2,0.0,58,3.6,0,0.0,2020,2,16,
"2020-02-16 05:00:00",12.4,0.0,60,2.9,0,0.0,2020,2,16,
"2020-02-16 06:00:00",10.0,0.0,67,5.1,0,0.0,2020,2,16,
"2020-02-16 07:00:00",11.5,0.0,58,3.9,0,0.0,2020,2,16,
"2020-02-16 08:00:00",12.2,0.0,55,2.1,1,70.0,2020,2,16,
"2020-02-16 09:00:00",15.3,0.0,44,2.4,1,308.0,2020,2,16,
"2020-02-16 10:00:00",18.2,0.0,36,3.7,1,551.0,2020,2,16,
"2020-02-16 11:00:00",20.8,0.0,29,6.6,1,758.0,2020,2,16,
"2020-02-16 12:00:00",22.9,0.0,26,8.2,1,900.0,2020,2,16,
"2020-02-16 13:00:00",24.5,0.0,24,8.1,1,968.0,2020,2,16,
"2020-02-16 14:00:00",25.7,0.0,18,10.4,1,949.0,2020,2,16,
"2020-02-16 15:00:00",26.2,0.0,16,12.6,1,853.0,2020,2,16,
"2020-02-16 16:00:00",26.4,0.0,16,13.9,1,697.0,2020,2,16,
"2020-02-16 17:00:00",26.2,0.0,15,16.4,1,479.0,2020,2,16,
"2020-02-16 18:00:00",25.2,0.0,15,11.2,1,233.0,2020,2,16,
"2020-02-16 19:00:00",19.1,0.0,34,8.3,0,25.0,2020,2,16,
"2020-02-16 20:00:00",17.1,0.0,42,7.6,0,0.0,2020,2,16,
"2020-02-16 21:00:00",16.1,0.0,44,7.4,0,0.0,2020,2,16,
"2020-02-16 22:00:00",16.0,0.0,50,9.0,0,0.0,2020,2,16,
"2020-02-16 23:00:00",15.3,0.0,57,9.8,0,0.0,2020,2,16,
"2020-02-17 00:00:00",12.9,0.0,66,7.6,0,0.0,2020,2,17,
"2020-02-17 01:00:00",11.8,0.0,68,7.1,0,0.0,2020,2,17,
"2020-02-17 02:00:00",10.7,0.0,70,5.8,0,0.0,2020,2,17,
"2020-02-17 03:00:00",10.0,0.0,74,4.0,0,0.0,2020,2,17,
"2020-02-17 04:00:00",9.5,0.0,75,3.0,0,0.0,2020,2,17,
"2020-02-17 05:00:00",9.2,0.0,74,2.6,0,0.0,2020,2,17,
"2020-02-17 06:00:00",8.2,0.0,75,4.5,0,0.0,2020,2,17,
"2020-02-17 07:00:00",8.7,0.0,70,3.3,0,0.0,2020,2,17,
"2020-02-17 08:00:00",12.6,0.0,53,1.6,1,74.0,2020,2,17,
"2020-02-17 09:00:00",15.6,0.0,45,2.5,1,320.0,2020,2,17,
"2020-02-17 10:00:00",18.5,0.0,33,2.9,1,571.0,2020,2,17,
"2020-02-17 11:00:00",21.2,0.0,25,3.9,1,780.0,2020,2,17,
"2020-02-17 12:00:00",23.6,0.0,17,4.7,1,929.0,2020,2,17,
"2020-02-17 13:00:00",25.4,0.0,15,6.5,1,1001.0,2020,2,17,
"2020-02-17 14:00:00",26.5,0.0,14,7.1,1,985.0,2020,2,17,
"2020-02-17 15:00:00",27.2,0.0,12,4.9,1,888.0,2020,2,17,
"2020-02-17 16:00:00",27.5,0.0,11,1.6,1,724.0,2020,2,17,
"2020-02-17 17:00:00",26.9,0.0,11,5.4,1,499.0,2020,2,17,
"2020-02-17 18:00:00",24.1,0.0,31,23.4,1,239.0,2020,2,17,
"2020-02-17 19:00:00",20.4,0.0,38,15.4,0,27.0,2020,2,17,
"2020-02-17 20:00:00",18.6,0.0,38,13.0,0,0.0,2020,2,17,
"2020-02-17 21:00:00",16.7,0.0,37,8.4,0,0.0,2020,2,17,
"2020-02-17 22:00:00",15.3,0.0,37,6.2,0,0.0,2020,2,17,
"2020-02-17 23:00:00",13.4,0.0,46,3.6,0,0.0,2020,2,17,
"2020-02-18 00:00:00",13.0,0.0,52,5.4,0,0.0,2020,2,18,
"2020-02-18 01:00:00",15.0,0.0,47,3.6,0,0.0,2020,2,18,
"2020-02-18 02:00:00",14.4,0.0,44,3.7,0,0.0,2020,2,18,
"2020-02-18 03:00:00",10.9,0.0,49,7.1,0,0.0,2020,2,18,
"2020-02-18 04:00:00",10.7,0.0,49,6.0,0,0.0,2020,2,18,
"2020-02-18 05:00:00",10.3,0.0,48,5.5,0,0.0,2020,2,18,
"2020-02-18 06:00:00",14.0,0.0,30,6.6,0,0.0,2020,2,18,
"2020-02-18 07:00:00",15.4,0.0,27,5.0,0,0.0,2020,2,18,
"2020-02-18 08:00:00",15.0,0.0,38,3.1,1,76.0,2020,2,18,
"2020-02-18 09:00:00",16.8,0.0,29,0.8,1,322.0,2020,2,18,
"2020-02-18 10:00:00",19.5,0.0,24,2.6,1,571.0,2020,2,18,
"2020-02-18 11:00:00",22.0,0.0,22,5.0,1,778.0,2020,2,18,
"2020-02-18 12:00:00",24.5,0.0,16,6.5,1,924.0,2020,2,18,
"2020-02-18 13:00:00",26.3,0.0,14,8.4,1,995.0,2020,2,18,
"2020-02-18 14:00:00",27.4,0.0,12,8.0,1,981.0,2020,2,18,
"2020-02-18 15:00:00",28.1,0.0,11,8.5,1,876.0,2020,2,18,
"2020-02-18 16:00:00",28.4,0.0,9,10.0,1,701.0,2020,2,18,
"2020-02-18 17:00:00",28.1,0.0,8,8.9,1,486.0,2020,2,18,
"2020-02-18 18:00:00",27.2,0.0,9,0.8,1,240.0,2020,2,18,
"2020-02-18 19:00:00",22.9,0.0,18,8.2,0,28.0,2020,2,18,
"2020-02-18 20:00:00",21.3,0.0,27,5.7,0,0.0,2020,2,18,
"2020-02-18 21:00:00",16.0,0.0,37,8.7,0,0.0,2020,2,18,
"2020-02-18 22:00:00",16.5,0.0,28,7.1,0,0.0,2020,2,18,
"2020-02-18 23:00:00",16.7,0.0,31,9.1,0,0.0,2020,2,18,
"2020-02-19 00:00:00",14.0,0.0,43,7.2,0,0.0,2020,2,19,
"2020-02-19 01:00:00",13.1,0.0,49,7.8,0,0.0,2020,2,19,
"2020-02-19 02:00:00",12.1,0.0,55,9.2,0,0.0,2020,2,19,
"2020-02-19 03:00:00",11.5,0.0,56,4.1,0,0.0,2020,2,19,
"2020-02-19 04:00:00",12.4,0.0,51,1.8,0,0.0,2020,2,19,
"2020-02-19 05:00:00",13.6,0.0,46,1.6,0,0.0,2020,2,19,
"2020-02-19 06:00:00",13.2,0.0,42,3.7,0,0.0,2020,2,19,
"2020-02-19 07:00:00",12.4,0.0,42,5.2,0,0.0,2020,2,19,
"2020-02-19 08:00:00",12.8,0.0,42,4.0,1,78.0,2020,2,19,
"2020-02-19 09:00:00",16.0,0.0,38,4.0,1,325.0,2020,2,19,
"2020-02-19 10:00:00",18.6,0.0,34,6.2,1,574.0,2020,2,19,
"2020-02-19 11:00:00",21.3,0.0,28,8.8,1,780.0,2020,2,19,
"2020-02-19 12:00:00",24.0,0.0,21,9.7,1,921.0,2020,2,19,
"2020-02-19 13:00:00",25.8,0.0,18,9.4,1,988.0,2020,2,19,
"2020-02-19 14:00:00",26.8,0.0,18,9.6,1,975.0,2020,2,19,
"2020-02-19 15:00:00",27.2,0.0,17,8.9,1,880.0,2020,2,19,
"2020-02-19 16:00:00",27.2,0.0,16,8.5,1,715.0,2020,2,19,
"2020-02-19 17:00:00",26.4,0.0,18,9.2,1,489.0,2020,2,19,
"2020-02-19 18:00:00",24.5,0.0,23,5.1,1,235.0,2020,2,19,
"2020-02-19 19:00:00",20.5,0.0,34,7.6,0,28.0,2020,2,19,
"2020-02-19 20:00:00",18.6,0.0,38,8.4,0,0.0,2020,2,19,
"2020-02-19 21:00:00",17.5,0.0,54,10.9,0,0.0,2020,2,19,
"2020-02-19 22:00:00",15.5,0.0,61,7.2,0,0.0,2020,2,19,
"2020-02-19 23:00:00",15.9,0.0,58,2.6,0,0.0,2020,2,19,
"2020-02-20 00:00:00",14.9,0.0,63,4.1,0,0.0,2020,2,20,
"2020-02-20 01:00:00",14.2,0.0,67,3.2,0,0.0,2020,2,20,
"2020-02-20 02:00:00",13.3,0.0,69,4.9,0,0.0,2020,2,20,
"2020-02-20 03:00:00",12.6,0.0,63,5.2,0,0.0,2020,2,20,
"2020-02-20 04:00:00",9.2,0.0,64,7.9,0,0.0,2020,2,20,
"2020-02-20 05:00:00",8.1,0.0,62,4.1,0,0.0,2020,2,20,
"2020-02-20 06:00:00",9.8,0.0,54,2.3,0,0.0,2020,2,20,
"2020-02-20 07:00:00",10.2,0.0,51,2.1,0,0.0,2020,2,20,
"2020-02-20 08:00:00",11.6,0.0,47,2.1,1,79.0,2020,2,20,
"2020-02-20 09:00:00",14.2,0.0,44,2.5,1,327.0,2020,2,20,
"2020-02-20 10:00:00",17.0,0.0,29,2.9,1,580.0,2020,2,20,
"2020-02-20 11:00:00",19.6,0.0,21,3.6,1,785.0,2020,2,20,
"2020-02-20 12:00:00",21.7,0.0,19,5.8,1,905.0,2020,2,20,
"2020-02-20 13:00:00",23.7,0.0,20,8.3,1,985.0,2020,2,20,
"2020-02-20 14:00:00",25.2,0.0,17,8.9,1,977.0,2020,2,20,
"2020-02-20 15:00:00",25.9,0.0,13,11.0,1,881.0,2020,2,20,
"2020-02-20 16:00:00",26.1,0.0,11,12.1,1,717.0,2020,2,20,
"2020-02-20 17:00:00",25.3,0.0,11,18.2,1,497.0,2020,2,20,
"2020-02-20 18:00:00",22.8,0.0,18,21.1,1,241.0,2020,2,20,
"2020-02-20 19:00:00",19.9,0.0,26,15.5,0,29.0,2020,2,20,
"2020-02-20 20:00:00",17.6,0.0,39,15.4,0,0.0,2020,2,20,
"2020-02-20 21:00:00",15.3,0.0,55,16.1,0,0.0,2020,2,20,
"2020-02-20 22:00:00",13.8,0.0,67,13.0,0,0.0,2020,2,20,
"2020-02-20 23:00:00",13.8,0.0,68,15.6,0,0.0,2020,2,20,
"2020-02-21 00:00:00",12.8,0.0,73,10.3,0,0.0,2020,2,21,
"2020-02-21 01:00:00",12.2,0.0,76,10.4,0,0.0,2020,2,21,
"2020-02-21 02:00:00",11.8,0.0,75,10.9,0,0.0,2020,2,21,
"2020-02-21 03:00:00",11.6,0.2,76,10.5,0,0.0,2020,2,21,
"2020-02-21 04:00:00",11.3,0.1,82,10.0,0,0.0,2020,2,21,
"2020-02-21 05:00:00",10.7,0.0,87,4.7,0,0.0,2020,2,21,
"2020-02-21 06:00:00",12.0,0.0,82,7.9,0,0.0,2020,2,21,
"2020-02-21 07:00:00",11.1,0.0,82,9.6,0,0.0,2020,2,21,
"2020-02-21 08:00:00",11.7,0.0,76,12.9,1,46.0,2020,2,21,
"2020-02-21 09:00:00",12.3,0.0,71,14.8,1,166.0,2020,2,21,
"2020-02-21 10:00:00",13.7,0.0,61,15.5,1,342.0,2020,2,21,
"2020-02-21 11:00:00",16.0,0.0,51,15.5,1,647.0,2020,2,21,
"2020-02-21 12:00:00",17.3,0.0,46,13.0,1,705.0,2020,2,21,
"2020-02-21 13:00:00",19.4,0.0,39,10.5,1,853.0,2020,2,21,
"2020-02-21 14:00:00",21.3,0.0,33,10.5,1,845.0,2020,2,21,
"2020-02-21 15:00:00",22.7,0.0,30,9.3,1,756.0,2020,2,21,
"2020-02-21 16:00:00",23.1,0.0,30,8.4,1,552.0,2020,2,21,
"2020-02-21 17:00:00",22.8,0.0,31,10.7,1,363.0,2020,2,21,
"2020-02-21 18:00:00",21.4,0.0,35,24.1,1,151.0,2020,2,21,
"2020-02-21 19:00:00",18.9,0.0,38,10.7,0,27.0,2020,2,21,
"2020-02-21 20:00:00",14.8,0.0,57,24.3,0,0.0,2020,2,21,
"2020-02-21 21:00:00",11.8,0.0,70,10.8,0,0.0,2020,2,21,
"2020-02-21 22:00:00",10.8,0.0,74,7.4,0,0.0,2020,2,21,
"2020-02-21 23:00:00",9.9,0.0,77,4.8,0,0.0,2020,2,21,
"2020-02-22 00:00:00",9.2,0.0,80,5.9,0,0.0,2020,2,22,
"2020-02-22 01:00:00",8.8,0.0,82,3.5,0,0.0,2020,2,22,
"2020-02-22 02:00:00",8.8,0.0,80,3.6,0,0.0,2020,2,22,
"2020-02-22 03:00:00",8.7,0.0,79,4.0,0,0.0,2020,2,22,
"2020-02-22 04:00:00",8.4,0.0,80,3.7,0,0.0,2020,2,22,
"2020-02-22 05:00:00",7.5,0.0,86,4.3,0,0.0,2020,2,22,
"2020-02-22 06:00:00",7.7,0.0,87,2.7,0,0.0,2020,2,22,
"2020-02-22 07:00:00",7.2,0.0,89,3.6,0,0.0,2020,2,22,
"2020-02-22 08:00:00",9.8,0.0,74,3.6,1,71.0,2020,2,22,
"2020-02-22 09:00:00",12.8,0.0,62,5.4,1,298.0,2020,2,22,
"2020-02-22 10:00:00",15.5,0.0,53,8.4,1,527.0,2020,2,22,
"2020-02-22 11:00:00",18.5,0.0,41,8.3,1,719.0,2020,2,22,
"2020-02-22 12:00:00",20.8,0.0,35,8.2,1,827.0,2020,2,22,
"2020-02-22 13:00:00",22.4,0.0,31,7.1,1,882.0,2020,2,22,
"2020-02-22 14:00:00",24.1,0.0,28,4.6,1,917.0,2020,2,22,
"2020-02-22 15:00:00",25.0,0.0,26,8.2,1,836.0,2020,2,22,
"2020-02-22 16:00:00",25.3,0.0,24,6.9,1,680.0,2020,2,22,
"2020-02-22 17:00:00",25.0,0.0,24,10.5,1,485.0,2020,2,22,
"2020-02-22 18:00:00",22.7,0.0,34,13.2,1,230.0,2020,2,22,
"2020-02-22 19:00:00",18.5,0.0,45,10.1,0,29.0,2020,2,22,
"2020-02-22 20:00:00",19.6,0.0,43,6.7,0,0.0,2020,2,22,
"2020-02-22 21:00:00",17.9,0.0,49,1.9,0,0.0,2020,2,22,
"2020-02-22 22:00:00",15.8,0.0,54,8.7,0,0.0,2020,2,22,
"2020-02-22 23:00:00",14.5,0.0,56,7.3,0,0.0,2020,2,22,
"2020-02-23 00:00:00",13.0,0.0,62,5.4,0,0.0,2020,2,23,
"2020-02-23 01:00:00",12.0,0.0,66,3.6,0,0.0,2020,2,23,
"2020-02-23 02:00:00",11.4,0.0,69,3.4,0,0.0,2020,2,23,
"2020-02-23 03:00:00",10.5,0.0,73,3.1,0,0.0,2020,2,23,
"2020-02-23 04:00:00",11.0,0.0,69,2.9,0,0.0,2020,2,23,
"2020-02-23 05:00:00",9.3,0.0,76,4.3,0,0.0,2020,2,23,
"2020-02-23 06:00:00",9.4,0.0,75,3.2,0,0.0,2020,2,23,
"2020-02-23 07:00:00",9.0,0.0,76,3.1,1,0.0,2020,2,23,
"2020-02-23 08:00:00",13.6,0.0,57,1.3,1,82.0,2020,2,23,
"2020-02-23 09:00:00",16.6,0.0,48,2.9,1,327.0,2020,2,23,
"2020-02-23 10:00:00",19.5,0.0,40,4.7,1,572.0,2020,2,23,
"2020-02-23 11:00:00",21.9,0.0,34,8.3,1,774.0,2020,2,23,
"2020-02-23 12:00:00",23.7,0.0,29,10.0,1,912.0,2020,2,23,
"2020-02-23 13:00:00",25.1,0.0,26,9.7,1,964.0,2020,2,23,
"2020-02-23 14:00:00",26.7,0.0,22,11.4,1,946.0,2020,2,23,
"2020-02-23 15:00:00",27.3,0.0,21,11.5,1,845.0,2020,2,23,
"2020-02-23 16:00:00",26.5,0.0,23,10.2,1,635.0,2020,2,23,
"2020-02-23 17:00:00",25.3,0.0,24,11.5,1,415.0,2020,2,23,
"2020-02-23 18:00:00",23.9,0.0,27,19.9,1,181.0,2020,2,23,
"2020-02-23 19:00:00",21.0,0.0,31,17.0,0,25.0,2020,2,23,
"2020-02-23 20:00:00",17.4,0.0,42,10.0,0,0.0,2020,2,23,
"2020-02-23 21:00:00",15.8,0.0,50,8.4,0,0.0,2020,2,23,
"2020-02-23 22:00:00",14.5,0.0,57,6.9,0,0.0,2020,2,23,
"2020-02-23 23:00:00",14.3,0.0,55,6.8,0,0.0,2020,2,23,
"2020-02-24 00:00:00",14.2,0.0,53,4.8,0,0.0,2020,2,24,
"2020-02-24 01:00:00",13.5,0.0,58,7.6,0,0.0,2020,2,24,
"2020-02-24 02:00:00",12.9,0.0,61,7.6,0,0.0,2020,2,24,
"2020-02-24 03:00:00",13.0,0.0,61,8.4,0,0.0,2020,2,24,
"2020-02-24 04:00:00",14.8,0.0,53,7.1,0,0.0,2020,2,24,
"2020-02-24 05:00:00",15.2,0.0,52,5.6,0,0.0,2020,2,24,
"2020-02-24 06:00:00",12.2,0.0,65,6.3,0,0.0,2020,2,24,
"2020-02-24 07:00:00",9.9,0.0,74,5.6,1,0.0,2020,2,24,
"2020-02-24 08:00:00",14.3,0.0,56,5.8,1,87.0,2020,2,24,
"2020-02-24 09:00:00",19.4,0.0,39,9.5,1,338.0,2020,2,24,
"2020-02-24 10:00:00",23.5,0.0,22,11.4,1,590.0,2020,2,24,
"2020-02-24 11:00:00",26.4,0.0,14,14.3,1,798.0,2020,2,24,
"2020-02-24 12:00:00",27.4,0.0,14,17.8,1,939.0,2020,2,24,
"2020-02-24 13:00:00",28.0,0.0,16,19.2,1,1004.0,2020,2,24,
"2020-02-24 14:00:00",28.1,0.0,18,20.8,1,988.0,2020,2,24,
"2020-02-24 15:00:00",27.3,0.0,21,21.9,1,861.0,2020,2,24,
"2020-02-24 16:00:00",26.5,0.0,24,18.9,1,683.0,2020,2,24,
"2020-02-24 17:00:00",24.8,0.0,29,22.2,1,482.0,2020,2,24,
"2020-02-24 18:00:00",22.5,0.0,37,24.4,1,239.0,2020,2,24,
"2020-02-24 19:00:00",20.4,0.0,43,22.0,0,30.0,2020,2,24,
"2020-02-24 20:00:00",19.1,0.0,44,12.3,0,0.0,2020,2,24,
"2020-02-24 21:00:00",16.7,0.0,50,9.6,0,0.0,2020,2,24,
"2020-02-24 22:00:00",17.9,0.0,45,2.6,0,0.0,2020,2,24,
"2020-02-24 23:00:00",16.2,0.0,50,1.9,0,0.0,2020,2,24,
"2020-02-25 00:00:00",12.0,0.0,66,7.7,0,0.0,2020,2,25,
"2020-02-25 01:00:00",12.6,0.0,60,8.7,0,0.0,2020,2,25,
"2020-02-25 02:00:00",14.5,0.0,51,6.6,0,0.0,2020,2,25,
"2020-02-25 03:00:00",11.5,0.0,62,8.7,0,0.0,2020,2,25,
"2020-02-25 04:00:00",9.6,0.0,68,8.7,0,0.0,2020,2,25,
"2020-02-25 05:00:00",8.6,0.0,71,8.4,0,0.0,2020,2,25,
"2020-02-25 06:00:00",8.1,0.0,67,9.2,0,0.0,2020,2,25,
"2020-02-25 07:00:00",7.7,0.0,68,6.9,1,0.0,2020,2,25,
"2020-02-25 08:00:00",13.0,0.0,48,5.4,1,91.0,2020,2,25,
"2020-02-25 09:00:00",17.6,0.0,37,3.4,1,345.0,2020,2,25,
"2020-02-25 10:00:00",21.4,0.0,25,3.5,1,594.0,2020,2,25,
"2020-02-25 11:00:00",24.2,0.0,16,15.3,1,801.0,2020,2,25,
"2020-02-25 12:00:00",25.1,0.0,15,22.1,1,945.0,2020,2,25,
"2020-02-25 13:00:00",25.5,0.0,17,24.0,1,1015.0,2020,2,25,
"2020-02-25 14:00:00",25.6,0.0,16,24.9,1,998.0,2020,2,25,
"2020-02-25 15:00:00",25.3,0.0,16,25.9,1,896.0,2020,2,25,
"2020-02-25 16:00:00",24.6,0.0,18,25.2,1,722.0,2020,2,25,
"2020-02-25 17:00:00",23.1,0.0,25,21.4,1,484.0,2020,2,25,
"2020-02-25 18:00:00",21.5,0.0,34,21.0,1,228.0,2020,2,25,
"2020-02-25 19:00:00",19.2,0.0,36,16.6,0,31.0,2020,2,25,
"2020-02-25 20:00:00",17.4,0.0,36,8.4,0,0.0,2020,2,25,
"2020-02-25 21:00:00",16.4,0.0,37,9.0,0,0.0,2020,2,25,
"2020-02-25 22:00:00",16.9,0.0,34,6.4,0,0.0,2020,2,25,
"2020-02-25 23:00:00",15.9,0.0,36,6.6,0,0.0,2020,2,25,
"2020-02-26 00:00:00",14.9,0.0,37,6.3,0,0.0,2020,2,26,
"2020-02-26 01:00:00",10.0,0.0,49,6.8,0,0.0,2020,2,26,
"2020-02-26 02:00:00",9.6,0.0,49,3.6,0,0.0,2020,2,26,
"2020-02-26 03:00:00",9.0,0.0,51,7.9,0,0.0,2020,2,26,
"2020-02-26 04:00:00",9.4,0.0,50,8.3,0,0.0,2020,2,26,
"2020-02-26 05:00:00",8.5,0.0,65,9.4,0,0.0,2020,2,26,
"2020-02-26 06:00:00",12.1,0.0,37,5.1,0,0.0,2020,2,26,
"2020-02-26 07:00:00",11.6,0.0,38,4.0,1,0.0,2020,2,26,
"2020-02-26 08:00:00",12.0,0.0,39,4.0,1,90.0,2020,2,26,
"2020-02-26 09:00:00",13.6,0.0,62,7.6,1,329.0,2020,2,26,
"2020-02-26 10:00:00",15.8,0.0,56,8.7,1,570.0,2020,2,26,
"2020-02-26 11:00:00",18.5,0.0,44,5.4,1,786.0,2020,2,26,
"2020-02-26 12:00:00",20.5,0.0,33,6.9,1,918.0,2020,2,26,
"2020-02-26 13:00:00",23.1,0.0,25,15.1,1,918.0,2020,2,26,
"2020-02-26 14:00:00",20.3,0.0,35,26.1,1,822.0,2020,2,26,
"2020-02-26 15:00:00",21.7,0.0,31,11.8,1,777.0,2020,2,26,
"2020-02-26 16:00:00",23.4,0.0,23,11.0,1,657.0,2020,2,26,
"2020-02-26 17:00:00",22.6,0.0,21,20.6,1,468.0,2020,2,26,
"2020-02-26 18:00:00",20.8,0.0,33,22.0,1,232.0,2020,2,26,
"2020-02-26 19:00:00",16.7,0.0,42,14.6,0,31.0,2020,2,26,
"2020-02-26 20:00:00",12.8,0.0,52,8.4,0,0.0,2020,2,26,
"2020-02-26 21:00:00",11.2,0.0,55,6.9,0,0.0,2020,2,26,
"2020-02-26 22:00:00",8.3,0.0,63,11.7,0,0.0,2020,2,26,
"2020-02-26 23:00:00",6.0,0.0,71,10.3,0,0.0,2020,2,26,
"2020-02-27 00:00:00",5.6,0.0,70,10.4,0,0.0,2020,2,27,
"2020-02-27 01:00:00",4.9,0.0,74,8.4,0,0.0,2020,2,27,
"2020-02-27 02:00:00",4.8,0.0,75,6.5,0,0.0,2020,2,27,
"2020-02-27 03:00:00",4.7,0.0,75,5.8,0,0.0,2020,2,27,
"2020-02-27 04:00:00",4.6,0.0,75,5.1,0,0.0,2020,2,27,
"2020-02-27 05:00:00",4.2,0.0,77,3.0,0,0.0,2020,2,27,
"2020-02-27 06:00:00",4.7,0.0,75,5.8,0,0.0,2020,2,27,
"2020-02-27 07:00:00",4.5,0.0,77,5.1,1,0.0,2020,2,27,
"2020-02-27 08:00:00",5.9,0.0,71,4.7,1,58.0,2020,2,27,
"2020-02-27 09:00:00",8.0,0.0,63,5.5,1,232.0,2020,2,27,
"2020-02-27 10:00:00",10.6,0.0,56,7.8,1,410.0,2020,2,27,
"2020-02-27 11:00:00",14.4,0.0,51,9.0,1,695.0,2020,2,27,
"2020-02-27 12:00:00",18.8,0.0,41,10.7,1,878.0,2020,2,27,
"2020-02-27 13:00:00",22.1,0.0,33,10.5,1,918.0,2020,2,27,
"2020-02-27 14:00:00",22.9,0.0,30,13.4,1,661.0,2020,2,27,
"2020-02-27 15:00:00",23.7,0.0,31,14.1,1,736.0,2020,2,27,
"2020-02-27 16:00:00",23.6,0.0,31,11.3,1,660.0,2020,2,27,
"2020-02-27 17:00:00",22.8,0.0,34,13.6,1,429.0,2020,2,27,
"2020-02-27 18:00:00",20.7,0.0,40,20.9,1,203.0,2020,2,27,
"2020-02-27 19:00:00",18.1,0.0,46,19.2,0,30.0,2020,2,27,
"2020-02-27 20:00:00",17.2,0.0,48,6.2,0,0.0,2020,2,27,
"2020-02-27 21:00:00",16.9,0.0,44,14.3,0,0.0,2020,2,27,
"2020-02-27 22:00:00",15.1,0.0,43,10.7,0,0.0,2020,2,27,
"2020-02-27 23:00:00",13.9,0.0,47,5.1,0,0.0,2020,2,27,
"2021-02-01 00:00:00",10.9,0.1,78,12.7,0,0.0,2021,2,1,
"2021-02-01 01:00:00",10.8,0.5,86,9.6,0,0.0,2021,2,1,
"2021-02-01 02:00:00",10.9,0.8,87,8.4,0,0.0,2021,2,1,
"2021-02-01 03:00:00",10.9,0.3,85,10.3,0,0.0,2021,2,1,
"2021-02-01 04:00:00",10.5,0.0,83,10.8,0,0.0,2021,2,1,
"2021-02-01 05:00:00",10.6,0.1,82,10.8,0,0.0,2021,2,1,
"2021-02-01 06:00:00",10.3,0.1,81,9.8,0,0.0,2021,2,1,
"2021-02-01 07:00:00",10.6,0.1,85,8.7,0,0.0,2021,2,1,
"2021-02-01 08:00:00",10.8,0.2,85,11.2,1,8.0,2021,2,1,
"2021-02-01 09:00:00",11.4,0.3,84,10.2,1,66.0,2021,2,1,
"2021-02-01 10:00:00",12.3,0.4,77,16.2,1,168.0,2021,2,1,
"2021-02-01 11:00:00",13.3,0.0,62,17.1,1,354.0,2021,2,1,
"2021-02-01 12:00:00",14.9,0.0,52,16.4,1,524.0,2021,2,1,
"2021-02-01 13:00:00",16.9,0.0,42,12.9,1,793.0,2021,2,1,
"2021-02-01 14:00:00",18.3,0.0,38,13.6,1,872.0,2021,2,1,
"2021-02-01 15:00:00",18.9,0.0,35,13.3,1,807.0,2021,2,1,
